sample	group	strain	strain_name_plus_group	BIN	CDS	curated_gene	gene_category	gene_category_subunit	Length	GC	qGC	GC3	qGC3	CAI_genome	pCAI_genome	CAI_HiExp	pCAI_HiExp	KO	annotation_auto	EC	reference
Isolate	IIb	Methylocapsa_acidiphila_B2	IIb_Methylocapsa_acidiphila_B2	Methylocapsa_acidiphila_B2	2510257049	pmoB1_1	pmo/amo	pmoB	1278	0.611111111	36.94843169	0.788732394	73.76395534	0.68750968	50.45188729	0.39324827	81.36629452	K10945	methane/ammonia monooxygenase subunit B		
Isolate	IIb	Methylocapsa_acidiphila_B2	IIb_Methylocapsa_acidiphila_B2	Methylocapsa_acidiphila_B2	2510253721	mxaF	mxa	mxaF	1890	0.589417989	21.42477406	0.757142857	50.45188729	0.731808138	78.62838915	0.426605852	95.48112706	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	
Isolate	IIb	Methylocapsa_acidiphila_B2	IIb_Methylocapsa_acidiphila_B2	Methylocapsa_acidiphila_B2	2510253718	mxaI	mxa	mxaI	321	0.573208723	13.74269006	0.672897196	15.31100478	0.638576194	27.19298246	0.408169998	89.04837852	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	
Isolate	IIb	Methylocapsa_aurea_KYG	IIb_Methylocapsa_aurea_KYG	Methylocapsa_aurea_KYG	2576794265	pmoC1_2	pmo/amo	pmoC	798	0.573934837	14.11536328	0.808270677	94.62007765	0.750003887	80.80976151	0.440759334	97.53189129	K10946	methane/ammonia monooxygenase subunit C		
Isolate	IIb	Methylocapsa_aurea_KYG	IIb_Methylocapsa_aurea_KYG	Methylocapsa_aurea_KYG	2576794745	pmoC1_1	pmo/amo	pmoC	627	0.582137161	17.88685524	0.85645933	99.72268441	0.862462518	99.94453688	0.47956272	99.58402662	K10946	methane/ammonia monooxygenase subunit C		
Isolate	IIb	Methylocapsa_aurea_KYG	IIb_Methylocapsa_aurea_KYG	Methylocapsa_aurea_KYG	2576794746	pmoA1_1	pmo/amo	pmoA	885	0.590960452	23.23904603	0.766101695	69.07931226	0.685857797	39.82251803	0.374580315	62.42373821	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	
Isolate	IIb	Methylocapsa_aurea_KYG	IIb_Methylocapsa_aurea_KYG	Methylocapsa_aurea_KYG	2576794747	pmoB1_1	pmo/amo	pmoB	1281	0.584699454	19.49528564	0.744730679	51.96894065	0.68857841	41.09816972	0.37999782	68.49694953	K10945	methane/ammonia monooxygenase subunit B		
Isolate	IIb	Methylocapsa_aurea_KYG	IIb_Methylocapsa_aurea_KYG	Methylocapsa_aurea_KYG	2576792736	mxaF	mxa	mxaF	2154	0.570102136	12.42373821	0.724233983	37.74265114	0.703538119	49.50083195	0.414157296	91.81919024	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	
Isolate	IIb	Methylocapsa_aurea_KYG	IIb_Methylocapsa_aurea_KYG	Methylocapsa_aurea_KYG	2576792733	mxaI	mxa	mxaI	309	0.546925566	6.128674432	0.718446602	33.61064892	0.74902035	80.06100943	0.470435908	99.30671104	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	
Isolate	IIb	Methylocapsa_palsarum_NE2	IIb_Methylocapsa_palsarum_NE2	Methylocapsa_palsarum_NE2	2676339751	pmoC1_1	pmo/amo	pmoC	783	0.583652618	19.13088197	0.800766284	82.00051427	0.773596223	89.58601183	0.419691819	76.72923631	K10946	methane/ammonia monooxygenase subunit C		
Isolate	IIb	Methylocapsa_palsarum_NE2	IIb_Methylocapsa_palsarum_NE2	Methylocapsa_palsarum_NE2	2676341044	pmoC1_2	pmo/amo	pmoC	783	0.592592593	24.65929545	0.808429119	85.98611468	0.77805237	91.02597069	0.41730378	74.72357933	K10946	methane/ammonia monooxygenase subunit C		
Isolate	IIb	Methylocapsa_palsarum_NE2	IIb_Methylocapsa_palsarum_NE2	Methylocapsa_palsarum_NE2	2676342060	pmoC1_2	pmo/amo	pmoC	816	0.528186275	3.651324248	0.625	8.228336333	0.56501847	8.459758293	0.351602658	15.9681152	K10946	methane/ammonia monooxygenase subunit C		
Isolate	IIb	Methylocapsa_palsarum_NE2	IIb_Methylocapsa_palsarum_NE2	Methylocapsa_palsarum_NE2	2676341043	pmoA1_1	pmo/amo	pmoA	873	0.60137457	31.01054256	0.800687285	81.97480072	0.747621556	78.22062227	0.411632219	69.47801491	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	
Isolate	IIb	Methylocapsa_palsarum_NE2	IIb_Methylocapsa_palsarum_NE2	Methylocapsa_palsarum_NE2	2676341042	pmoB1_1	pmo/amo	pmoB	1278	0.597026604	27.95062998	0.776995305	66.88094626	0.731913339	69.37516071	0.424310834	80.27770635	K10945	methane/ammonia monooxygenase subunit B		
Isolate	IIb	Methylocapsa_palsarum_NE2	IIb_Methylocapsa_palsarum_NE2	Methylocapsa_palsarum_NE2	2676341710	mxaF	mxa	mxaF	1905	0.575853018	15.11956801	0.732283465	38.72460787	0.708728741	55.74697866	0.457789166	95.03728465	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	
Isolate	IIb	Methylocapsa_palsarum_NE2	IIb_Methylocapsa_palsarum_NE2	Methylocapsa_palsarum_NE2	2676341713	mxaI	mxa	mxaI	303	0.518151815	2.519928002	0.584158416	4.422730779	0.597164067	13.70532271	0.381923978	40.73026485	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	
Isolate	IIb	Methylocella_silvestris_BL2	IIb_Methylocella_silvestris_BL2	Methylocella_silvestris_BL2	2501034299	mmoX	mmo	mmoX	1581	0.590765338	14.11320755	0.770398482	43.54716981	0.721968365	60.72955975	0.317866969	58.36477987	K16157	methane monooxygenase component A alpha chain [EC:1.14.13.25]	EC:1.14.13.25	"Chen, Y., Crombie, A., Rahman, M. T., Dedysh, S. N., Liesack, W., Stott, M. B., ... & Dunfield, P. F. (2010). Complete genome sequence of the aerobic facultative methanotroph Methylocella silvestris BL2. Journal of bacteriology, 192(14), 3840-3841."
Isolate	IIb	Methylocella_silvestris_BL2	IIb_Methylocella_silvestris_BL2	Methylocella_silvestris_BL2	2501034693	mmoX1	mmo	mmoX	1659	0.574442435	8.452830189	0.761301989	37.93710692	0.752148571	79.34591195	0.392237159	97.98742138	K16157	methane monooxygenase component A alpha chain [EC:1.14.13.25]	EC:1.14.13.25	"Chen, Y., Crombie, A., Rahman, M. T., Dedysh, S. N., Liesack, W., Stott, M. B., ... & Dunfield, P. F. (2010). Complete genome sequence of the aerobic facultative methanotroph Methylocella silvestris BL2. Journal of bacteriology, 192(14), 3840-3841."
Isolate	IIb	Methylocella_silvestris_BL2	IIb_Methylocella_silvestris_BL2	Methylocella_silvestris_BL2	2501034300	mmoY	mmo	mmoY	1176	0.596938776	16.80503145	0.744897959	29.2327044	0.732497537	66.7672956	0.327331495	67.59748428	K16158	methane monooxygenase component A beta chain [EC:1.14.13.25]	EC:1.14.13.25	"Chen, Y., Crombie, A., Rahman, M. T., Dedysh, S. N., Liesack, W., Stott, M. B., ... & Dunfield, P. F. (2010). Complete genome sequence of the aerobic facultative methanotroph Methylocella silvestris BL2. Journal of bacteriology, 192(14), 3840-3841."
Isolate	IIb	Methylocella_silvestris_BL2	IIb_Methylocella_silvestris_BL2	Methylocella_silvestris_BL2	2501034691	mmoY1	mmo	mmoY	1074	0.577281192	9.182389937	0.709497207	16.88050314	0.701117708	47.87421384	0.302290042	42.86792453	K16158	methane monooxygenase component A beta chain [EC:1.14.13.25]	EC:1.14.13.25	"Chen, Y., Crombie, A., Rahman, M. T., Dedysh, S. N., Liesack, W., Stott, M. B., ... & Dunfield, P. F. (2010). Complete genome sequence of the aerobic facultative methanotroph Methylocella silvestris BL2. Journal of bacteriology, 192(14), 3840-3841."
Isolate	IIb	Methylocella_silvestris_BL2	IIb_Methylocella_silvestris_BL2	Methylocella_silvestris_BL2	2501034302	mmoZ	mmo	mmoZ	513	0.553606238	4.201257862	0.777777778	48.95597484	0.759638364	83.52201258	0.307044929	47.69811321	K16159	methane monooxygenase component A gamma chain [EC:1.14.13.25]	EC:1.14.13.25	"Chen, Y., Crombie, A., Rahman, M. T., Dedysh, S. N., Liesack, W., Stott, M. B., ... & Dunfield, P. F. (2010). Complete genome sequence of the aerobic facultative methanotroph Methylocella silvestris BL2. Journal of bacteriology, 192(14), 3840-3841."
Isolate	IIb	Methylocella_silvestris_BL2	IIb_Methylocella_silvestris_BL2	Methylocella_silvestris_BL2	2501034301	mmoB	mmo	mmoB	414	0.533816425	1.911949686	0.731884058	23.9245283	0.717249336	57.66037736	0.272857038	18.21383648	K16160	methane monooxygenase regulatory protein B		"Chen, Y., Crombie, A., Rahman, M. T., Dedysh, S. N., Liesack, W., Stott, M. B., ... & Dunfield, P. F. (2010). Complete genome sequence of the aerobic facultative methanotroph Methylocella silvestris BL2. Journal of bacteriology, 192(14), 3840-3841."
Isolate	IIb	Methylocella_silvestris_BL2	IIb_Methylocella_silvestris_BL2	Methylocella_silvestris_BL2	2501034304	mmoC	mmo	mmoC	1053	0.577397911	9.20754717	0.700854701	14.79245283	0.633488434	21.76100629	0.321000067	61.33333333	K16161	methane monooxygenase component C [EC:1.14.13.25]	EC:1.14.13.25	"Chen, Y., Crombie, A., Rahman, M. T., Dedysh, S. N., Liesack, W., Stott, M. B., ... & Dunfield, P. F. (2010). Complete genome sequence of the aerobic facultative methanotroph Methylocella silvestris BL2. Journal of bacteriology, 192(14), 3840-3841."
Isolate	IIb	Methylocella_silvestris_BL2	IIb_Methylocella_silvestris_BL2	Methylocella_silvestris_BL2	2501034303	mmoD	mmo	mmoD	288	0.5625	5.761006289	0.645833333	6.339622642	0.59509145	13.35849057	0.255326712	8.93081761	K16162	methane monooxygenase component D		"Chen, Y., Crombie, A., Rahman, M. T., Dedysh, S. N., Liesack, W., Stott, M. B., ... & Dunfield, P. F. (2010). Complete genome sequence of the aerobic facultative methanotroph Methylocella silvestris BL2. Journal of bacteriology, 192(14), 3840-3841."
Isolate	IIb	Methylocella_silvestris_BL2	IIb_Methylocella_silvestris_BL2	Methylocella_silvestris_BL2	2501033493	mxaF	mxa	mxaF	1878	0.579872204	9.962264151	0.757188498	35.62264151	0.706620342	50.89308176	0.385750429	97.28301887	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	"Chen, Y., Crombie, A., Rahman, M. T., Dedysh, S. N., Liesack, W., Stott, M. B., ... & Dunfield, P. F. (2010). Complete genome sequence of the aerobic facultative methanotroph Methylocella silvestris BL2. Journal of bacteriology, 192(14), 3840-3841."
Isolate	IIb	Methylocella_silvestris_BL2	IIb_Methylocella_silvestris_BL2	Methylocella_silvestris_BL2	2501033496	mxaI	mxa	mxaI	306	0.571895425	7.823899371	0.715686275	18.74213836	0.665431929	31.87421384	0.349152186	84.80503145	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	"Chen, Y., Crombie, A., Rahman, M. T., Dedysh, S. N., Liesack, W., Stott, M. B., ... & Dunfield, P. F. (2010). Complete genome sequence of the aerobic facultative methanotroph Methylocella silvestris BL2. Journal of bacteriology, 192(14), 3840-3841."
Isolate	IIb	Methyloferula_stellata_AR4	IIb_Methyloferula_stellata_AR4	Methyloferula_stellata_AR4	2516989914	mmoX	mmo	mmoX	1581	0.561037318	13.93096598	0.677419355	24.4598957	0.720837591	63.71989074	0.356224535	78.56965483	K16157	methane monooxygenase component A alpha chain [EC:1.14.13.25]	EC:1.14.13.25	"Dedysh, S. N., Naumoff, D. G., Vorobev, A. V., Kyrpides, N., Woyke, T., Shapiro, N., ... & Dunfield, P. F. (2015). Draft genome sequence of Methyloferula stellata AR4, an obligate methanotroph possessing only a soluble methane monooxygenase. Genome announcements, 3(2), e01555-14."
Isolate	IIb	Methyloferula_stellata_AR4	IIb_Methyloferula_stellata_AR4	Methyloferula_stellata_AR4	2516989915	mmoY	mmo	mmoY	1182	0.574450085	21.38068041	0.703045685	37.89421406	0.682626562	41.49490936	0.341290778	67.27092128	K16158	methane monooxygenase component A beta chain [EC:1.14.13.25]	EC:1.14.13.25	"Dedysh, S. N., Naumoff, D. G., Vorobev, A. V., Kyrpides, N., Woyke, T., Shapiro, N., ... & Dunfield, P. F. (2015). Draft genome sequence of Methyloferula stellata AR4, an obligate methanotroph possessing only a soluble methane monooxygenase. Genome announcements, 3(2), e01555-14."
Isolate	IIb	Methyloferula_stellata_AR4	IIb_Methyloferula_stellata_AR4	Methyloferula_stellata_AR4	2516989917	mmoZ	mmo	mmoZ	513	0.541910331	7.598708716	0.730994152	58.35609635	0.72444398	66.1782965	0.363376631	83.2878073	K16159	methane monooxygenase component A gamma chain [EC:1.14.13.25]	EC:1.14.13.25	"Dedysh, S. N., Naumoff, D. G., Vorobev, A. V., Kyrpides, N., Woyke, T., Shapiro, N., ... & Dunfield, P. F. (2015). Draft genome sequence of Methyloferula stellata AR4, an obligate methanotroph possessing only a soluble methane monooxygenase. Genome announcements, 3(2), e01555-14."
Isolate	IIb	Methyloferula_stellata_AR4	IIb_Methyloferula_stellata_AR4	Methyloferula_stellata_AR4	2516989916	mmoB	mmo	mmoB	414	0.531400966	5.587285821	0.710144928	43.08418177	0.740527077	75.86292525	0.31118103	33.27539111	K16160	methane monooxygenase regulatory protein B		"Dedysh, S. N., Naumoff, D. G., Vorobev, A. V., Kyrpides, N., Woyke, T., Shapiro, N., ... & Dunfield, P. F. (2015). Draft genome sequence of Methyloferula stellata AR4, an obligate methanotroph possessing only a soluble methane monooxygenase. Genome announcements, 3(2), e01555-14."
Isolate	IIb	Methyloferula_stellata_AR4	IIb_Methyloferula_stellata_AR4	Methyloferula_stellata_AR4	2516989919	mmoC	mmo	mmoC	1053	0.550807217	9.957784952	0.643874644	14.3034517	0.60007389	12.76384405	0.328767028	53.29029054	K16161	methane monooxygenase component C [EC:1.14.13.25]	EC:1.14.13.25	"Dedysh, S. N., Naumoff, D. G., Vorobev, A. V., Kyrpides, N., Woyke, T., Shapiro, N., ... & Dunfield, P. F. (2015). Draft genome sequence of Methyloferula stellata AR4, an obligate methanotroph possessing only a soluble methane monooxygenase. Genome announcements, 3(2), e01555-14."
Isolate	IIb	Methyloferula_stellata_AR4	IIb_Methyloferula_stellata_AR4	Methyloferula_stellata_AR4	2516989918	mmoD	mmo	mmoD	321	0.582554517	28.06059101	0.654205607	16.81152222	0.600255942	12.81350882	0.336679721	62.52793643	K16162	methane monooxygenase component D		"Dedysh, S. N., Naumoff, D. G., Vorobev, A. V., Kyrpides, N., Woyke, T., Shapiro, N., ... & Dunfield, P. F. (2015). Draft genome sequence of Methyloferula stellata AR4, an obligate methanotroph possessing only a soluble methane monooxygenase. Genome announcements, 3(2), e01555-14."
Isolate	IIb	Methyloferula_stellata_AR4	IIb_Methyloferula_stellata_AR4	Methyloferula_stellata_AR4	2516991551	mxaF	mxa	mxaF	1905	0.5832021	28.55723864	0.762204724	82.26967966	0.771762424	90.58852744	0.403983014	96.42413707	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	"Dedysh, S. N., Naumoff, D. G., Vorobev, A. V., Kyrpides, N., Woyke, T., Shapiro, N., ... & Dunfield, P. F. (2015). Draft genome sequence of Methyloferula stellata AR4, an obligate methanotroph possessing only a soluble methane monooxygenase. Genome announcements, 3(2), e01555-14."
Isolate	IIb	Methyloferula_stellata_AR4	IIb_Methyloferula_stellata_AR4	Methyloferula_stellata_AR4	2516991548	mxaI	mxa	mxaI	312	0.525641026	4.767817234	0.625	10.35510305	0.677650368	38.3660293	0.441710498	99.05636951	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7	"Dedysh, S. N., Naumoff, D. G., Vorobev, A. V., Kyrpides, N., Woyke, T., Shapiro, N., ... & Dunfield, P. F. (2015). Draft genome sequence of Methyloferula stellata AR4, an obligate methanotroph possessing only a soluble methane monooxygenase. Genome announcements, 3(2), e01555-14."
Isolate	III	Methylacidiphilum_fumariolicum_SolV	III_Methylacidiphilum_fumariolicum_SolV	Methylacidiphilum_fumariolicum_SolV	2632639553	pmoC3	pmo/amo	pmoC	864	0.416666667	58.00696258	0.395833333	74.93472585	0.711968986	50.43516101	0.515554564	26.37075718	K10946	methane/ammonia monooxygenase subunit C		blastp- UniProtKB
Isolate	III	Methylacidiphilum_fumariolicum_SolV	III_Methylacidiphilum_fumariolicum_SolV	Methylacidiphilum_fumariolicum_SolV	2632639716	pmoC4	pmo/amo	pmoC	831	0.496991576	88.64229765	0.57400722	94.34290688	0.617928934	9.921671018	0.456586293	2.959094865	K10946	methane/ammonia monooxygenase subunit C		blastp- UniProtKB
Isolate	III	Methylacidiphilum_fumariolicum_SolV	III_Methylacidiphilum_fumariolicum_SolV	Methylacidiphilum_fumariolicum_SolV	2632639721	pmoC1	pmo/amo	pmoC	831	0.495788207	88.51174935	0.570397112	94.03829417	0.618131981	9.965187119	0.472173329	4.960835509	K10946	methane/ammonia monooxygenase subunit C		blastp- UniProtKB
Isolate	III	Methylacidiphilum_fumariolicum_SolV	III_Methylacidiphilum_fumariolicum_SolV	Methylacidiphilum_fumariolicum_SolV	2632639724	pmoC2	pmo/amo	pmoC	828	0.444444444	80.80939948	0.43115942	83.50739774	0.681636579	20.32201915	0.506107404	18.3202785	K10946	methane/ammonia monooxygenase subunit C		blastp- UniProtKB
Isolate	III	Methylacidiphilum_fumariolicum_SolV	III_Methylacidiphilum_fumariolicum_SolV	Methylacidiphilum_fumariolicum_SolV	2632639552	pmoA3	pmo/amo	pmoA	750	0.413333333	53.39425587	0.364	57.70234987	0.721300188	64.40382942	0.533287892	43.73368146	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	blastp- UniProtKB
Isolate	III	Methylacidiphilum_fumariolicum_SolV	III_Methylacidiphilum_fumariolicum_SolV	Methylacidiphilum_fumariolicum_SolV	2632639720	pmoA1	pmo/amo	pmoA	738	0.460704607	85.63968668	0.5	89.94778068	0.655084429	13.96866841	0.512517184	23.28111401	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	blastp- UniProtKB
Isolate	III	Methylacidiphilum_fumariolicum_SolV	III_Methylacidiphilum_fumariolicum_SolV	Methylacidiphilum_fumariolicum_SolV	2632639723	pmoA2	pmo/amo	pmoA	801	0.439450687	78.28546562	0.423220974	82.07136641	0.703789212	39.12097476	0.528746466	38.68581375	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	blastp- UniProtKB
Isolate	III	Methylacidiphilum_fumariolicum_SolV	III_Methylacidiphilum_fumariolicum_SolV	Methylacidiphilum_fumariolicum_SolV	2632639551	pmoB3	pmo/amo	pmoB	1242	0.406602254	45.3872933	0.338164251	36.72758921	0.719989831	63.01131419	0.555507384	70.27850305	K10945	methane/ammonia monooxygenase subunit B		blastp- UniProtKB
Isolate	III	Methylacidiphilum_fumariolicum_SolV	III_Methylacidiphilum_fumariolicum_SolV	Methylacidiphilum_fumariolicum_SolV	2632639719	pmoB1	pmo/amo	pmoB	1263	0.42834521	70.01740644	0.370546318	61.66231506	0.708219398	45.12619669	0.545858638	60.26979983	K10945	methane/ammonia monooxygenase subunit B		blastp- UniProtKB
Isolate	III	Methylacidiphilum_fumariolicum_SolV	III_Methylacidiphilum_fumariolicum_SolV	Methylacidiphilum_fumariolicum_SolV	2632639722	pmoB2	pmo/amo	pmoB	1290	0.431007752	72.49782419	0.386046512	70.80069626	0.704765883	40.46997389	0.523362774	33.20278503	K10945	methane/ammonia monooxygenase subunit B		blastp- UniProtKB
Isolate	III	Methylacidiphilum_fumariolicum_SolV	III_Methylacidiphilum_fumariolicum_SolV	Methylacidiphilum_fumariolicum_SolV	2632639183	xoxF	xox	xoxF	1836	0.443899782	80.50478677	0.369281046	60.83550914	0.736085987	81.8537859	0.514040293	24.80417755	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	
Isolate	III	Methylacidiphilum_fumariolicum_SolV	III_Methylacidiphilum_fumariolicum_SolV	Methylacidiphilum_fumariolicum_SolV	2632640346	hao	hao	hao	2148	0.418528864	59.79112272	0.328212291	29.80852916	0.731136908	77.2410792	0.544875791	59.2689295	K10535	hydroxylamine dehydrogenase [EC:1.7.2.6]	EC:1.7.2.6	
Isolate	III	Methylacidiphilum_infernorum_V4	III_Methylacidiphilum_infernorum_V4	Methylacidiphilum_infernorum_V4	WP_048810233.1	pmoC4	pmo/amo	pmoC	831	0.501805054	88.85199241	0.602888087	95.25616698	0.673738796	3.368121442	0.485845943	1.897533207	K10946	pmoC-amoC; methane/ammonia monooxygenase subunit C	154	blastp- UniProtKB
Isolate	III	Methylacidiphilum_infernorum_V4	III_Methylacidiphilum_infernorum_V4	Methylacidiphilum_infernorum_V4	WP_012463844.1	pmoC2	pmo/amo	pmoC	831	0.507821901	90.84440228	0.599277978	94.87666034	0.684312694	4.791271347	0.501183855	5.929791271	K10946	pmoC-amoC; methane/ammonia monooxygenase subunit C	156	blastp- UniProtKB
Isolate	III	Methylacidiphilum_infernorum_V4	III_Methylacidiphilum_infernorum_V4	Methylacidiphilum_infernorum_V4	WP_012463847.1	pmoC1	pmo/amo	pmoC	828	0.487922705	82.49525617	0.550724638	87.71347249	0.749466484	54.69639469	0.488738995	2.324478178	K10946	pmoC-amoC; methane/ammonia monooxygenase subunit C	163	blastp- UniProtKB
Isolate	III	Methylacidiphilum_infernorum_V4	III_Methylacidiphilum_infernorum_V4	Methylacidiphilum_infernorum_V4	WP_012463927.1	pmoC3	pmo/amo	pmoC	864	0.402777778	7.874762808	0.333333333	1.423149905	0.713429748	11.29032258	0.543209266	48.52941176	K10946	pmoC-amoC; methane/ammonia monooxygenase subunit C	76	blastp- UniProtKB
Isolate	III	Methylacidiphilum_infernorum_V4	III_Methylacidiphilum_infernorum_V4	Methylacidiphilum_infernorum_V4	WP_012463843.1	pmoA2	pmo/amo	pmoA	738	0.478319783	75.28462998	0.56097561	89.89563567	0.667920074	2.79886148	0.569206472	83.68121442	K10944	pmoA-amoA; methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	218	blastp- UniProtKB
Isolate	III	Methylacidiphilum_infernorum_V4	III_Methylacidiphilum_infernorum_V4	Methylacidiphilum_infernorum_V4	WP_048810495.1	pmoA1	pmo/amo	pmoA	738	0.479674797	76.18595825	0.56097561	89.89563567	0.756515933	69.11764706	0.530574936	30.26565465	K10944	pmoA-amoA; methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	214	blastp- UniProtKB
Isolate	III	Methylacidiphilum_infernorum_V4	III_Methylacidiphilum_infernorum_V4	Methylacidiphilum_infernorum_V4	WP_012463926.1	pmoA3	pmo/amo	pmoA	750	0.374666667	2.087286528	0.284	0.474383302	0.707485673	9.487666034	0.552508036	62.99810247	K10944	pmoA-amoA; methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	150	blastp- UniProtKB
Isolate	III	Methylacidiphilum_infernorum_V4	III_Methylacidiphilum_infernorum_V4	Methylacidiphilum_infernorum_V4	WP_012463842.1	pmoB2	pmo/amo	pmoB	1290	0.482170543	78.22580645	0.546511628	86.81214421	0.724219507	17.12523719	0.529338319	28.41555977	K10945	pmoB-amoB; methane/ammonia monooxygenase subunit B	163	blastp- UniProtKB
Isolate	III	Methylacidiphilum_infernorum_V4	III_Methylacidiphilum_infernorum_V4	Methylacidiphilum_infernorum_V4	WP_012463845.1	pmoB1	pmo/amo	pmoB	1278	0.477308294	74.57305503	0.525821596	80.40796964	0.743075761	41.69829222	0.541967027	46.58444023	K10945	pmoB-amoB; methane/ammonia monooxygenase subunit B	162	blastp- UniProtKB
Isolate	III	Methylacidiphilum_infernorum_V4	III_Methylacidiphilum_infernorum_V4	Methylacidiphilum_infernorum_V4	WP_012463925.1	pmoB3	pmo/amo	pmoB	1248	0.365384615	1.328273245	0.240384615	0.237191651	0.705844137	8.823529412	0.527307207	25.90132827	K10945	pmoB-amoB; methane/ammonia monooxygenase subunit B	158	blastp- UniProtKB
Isolate	III	Methylacidiphilum_infernorum_V4	III_Methylacidiphilum_infernorum_V4	Methylacidiphilum_infernorum_V4	WP_012464768.1	hao	hao	hao	2196	0.466302368	64.23149905	0.428961749	30.5028463	0.765034768	83.11195446	0.539519851	42.83681214	K10535	hao; hydroxylamine dehydrogenase [EC:1.7.2.6]	236	
Isolate	III	Methylacidiphilum_infernorum_V4	III_Methylacidiphilum_infernorum_V4	Methylacidiphilum_infernorum_V4	WP_012463329.1	xoxF	xox	xoxF	1836	0.482570806	78.36812144	0.475490196	57.63757116	0.758014906	71.86907021	0.529313495	28.36812144	K14028	xoxF	337	K14028
Isolate	III	Methylacidiphilum_kamchatkense_Kam1	III_Methylacidiphilum_kamchatkense_Kam1	Methylacidiphilum_kamchatkense_Kam1	2630033912	pmoC1	pmo/amo	pmoC	828	0.442028986	85.83788707	0.423913043	89.93624772	0.677787681	18.67030965	0.525273739	27.14025501	K10946	methane/ammonia monooxygenase subunit C		"Erikstad, H. A., & Birkeland, N. K. (2015). Draft genome sequence of _Candidatus Methylacidiphilum kamchatkense Strain Kam1, a thermoacidophilic methanotrophic Verrucomicrobium. Genome announcements, 3(2), e00065-15."
Isolate	III	Methylacidiphilum_kamchatkense_Kam1	III_Methylacidiphilum_kamchatkense_Kam1	Methylacidiphilum_kamchatkense_Kam1	2630033915	pmoC2	pmo/amo	pmoC	831	0.499398315	95.4007286	0.570397112	96.94899818	0.598720675	4.143897996	0.474263029	3.187613843	K10946	methane/ammonia monooxygenase subunit C		"Erikstad, H. A., & Birkeland, N. K. (2015). Draft genome sequence of _Candidatus Methylacidiphilum kamchatkense Strain Kam1, a thermoacidophilic methanotrophic Verrucomicrobium. Genome announcements, 3(2), e00065-15."
Isolate	III	Methylacidiphilum_kamchatkense_Kam1	III_Methylacidiphilum_kamchatkense_Kam1	Methylacidiphilum_kamchatkense_Kam1	2630033918	pmoC5	pmo/amo	pmoC	831	0.499398315	95.4007286	0.577617329	97.22222222	0.598350645	4.098360656	0.451996065	1.366120219	K10946	methane/ammonia monooxygenase subunit C		"Erikstad, H. A., & Birkeland, N. K. (2015). Draft genome sequence of _Candidatus Methylacidiphilum kamchatkense Strain Kam1, a thermoacidophilic methanotrophic Verrucomicrobium. Genome announcements, 3(2), e00065-15."
Isolate	III	Methylacidiphilum_kamchatkense_Kam1	III_Methylacidiphilum_kamchatkense_Kam1	Methylacidiphilum_kamchatkense_Kam1	2630034061	pmoC3	pmo/amo	pmoC	864	0.414351852	58.9708561	0.381944444	74.13479053	0.690909658	32.74134791	0.530604744	31.73952641	K10946	methane/ammonia monooxygenase subunit C		"Erikstad, H. A., & Birkeland, N. K. (2015). Draft genome sequence of _Candidatus Methylacidiphilum kamchatkense Strain Kam1, a thermoacidophilic methanotrophic Verrucomicrobium. Genome announcements, 3(2), e00065-15."
