CDS	sample	group	group_uncertain	strain	strain_name_plus_group	BIN	curated_gene	gene_category	gene_category_subunit	Length	GC	qGC	GC3	qGC3	CAI_genome	pCAI_genome	CAI_HiExp	pCAI_HiExp	KO	annotation_auto	EC	reference	tAI	ptAI	ntAI
2517139456	Isolated	IIa	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	pmoA2	pmo/amo	pmoA	771	0.608300908	16.3552383	0.879377432	96.38883057	0.778124757	88.53663657	0.273705831	62.12471132	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.380997833	91.7908881	0.824441308
2517140153	Isolated	IIa	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	pmoA1_1	pmo/amo	pmoA	759	0.616600791	21.45706488	0.845849802	79.02582406	0.690017	43.62796557	0.365687173	98.46735251	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.37772845	87.82280076	0.817366689
2517141025	Isolated	IIa	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	pmoA1_2	pmo/amo	pmoA	759	0.616600791	21.45706488	0.845849802	79.02582406	0.690017	43.62796557	0.365687173	98.46735251	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.37772845	87.82280076	0.817366689
2517139457	Isolated	IIa	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	pmoB2	pmo/amo	pmoB	1290	0.657364341	57.23283645	0.876744186	95.67499475	0.777963357	88.41066555	0.319702147	90.57316817	K10945	methane/ammonia monooxygenase subunit B		tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.372124093	77.01028763	0.805239421
2517140152	Isolated	IIa	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	pmoB1_1	pmo/amo	pmoB	1296	0.647376543	46.69326055	0.881944444	97.0186857	0.759491505	79.82364056	0.34152293	95.86395129	K10945	methane/ammonia monooxygenase subunit B		tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.389090884	97.22863741	0.841953863
2517141024	Isolated	IIa	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	pmoB1_2	pmo/amo	pmoB	1296	0.647376543	46.69326055	0.881944444	97.0186857	0.759491505	79.82364056	0.34152293	95.86395129	K10945	methane/ammonia monooxygenase subunit B		tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.389090884	97.22863741	0.841953863
2517138743	Isolated	IIa	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	mmoX	mmo	mmoX	1581	0.617963314	22.42284275	0.840607211	74.84778501	0.757153965	78.58492547	0.333854138	94.07936175	K16157	methane monooxygenase component A alpha chain [EC:1.14.13.25]	EC:1.14.13.25		0.356859626	31.36678564	0.772208635
2517138742	Isolated	IIa	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	mmoY	mmo	mmoY	1188	0.62037037	24.14444678	0.823232323	60.29813143	0.780704732	89.83833718	0.315182956	88.68360277	K16158	methane monooxygenase component A beta chain [EC:1.14.13.25]	EC:1.14.13.25		0.363334745	50.68234306	0.786220147
2517138740	Isolated	IIa	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	mmoZ	mmo	mmoZ	510	0.601960784	13.20596263	0.817647059	55.95213101	0.756423492	78.06004619	0.333174158	93.97438589	K16159	methane monooxygenase component A gamma chain [EC:1.14.13.25]	EC:1.14.13.25		0.366476065	60.25614109	0.793017651
2517138741	Isolated	IIa	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	mmoB	mmo	mmoB	417	0.592326139	9.720764224	0.863309353	90.74112954	0.824061687	98.61431871	0.315467972	88.83056897	K16160	methane monooxygenase regulatory protein B			0.386976454	96.45181608	0.837378449
2517138738	Isolated	IIa	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	mmoC	mmo	mmoC	1032	0.628875969	30.50598362	0.819767442	57.52676884	0.736448116	66.80663447	0.264517561	53.76863321	K16161	methane monooxygenase component C [EC:1.14.13.25]	EC:1.14.13.25		0.369723765	70.29183288	0.80004535
2517141394	Isolated	IIa	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	mxaF	mxa	mxaF	1866	0.608788853	16.58618518	0.839228296	73.6930506	0.774394979	87.02498425	0.313702729	88.03275247	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7		0.350878303	17.97186647	0.75926565
2517141391	Isolated	IIa	IIa	Methylosinus_sp._LW3	IIa_Methylosinus_sp._LW3	Methylosinus_sp._LW3	mxaI	mxa	mxaI	297	0.612794613	18.97963468	0.808080808	48.91874869	0.693324749	45.3495696	0.366593152	98.53033802	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7		0.360349097	40.56267059	0.779759503
2516605016	Isolated	IIa	IIa	Methylosinus_sp._LW4	IIa_Methylosinus_sp._LW4	Methylosinus_sp._LW4	pmoC1_1	pmo/amo	pmoC	771	0.617380026	18.32740214	0.86381323	86.05427046	0.7536443	73.39857651	0.291450716	85.56494662	K10946	methane/ammonia monooxygenase subunit C		tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.376464073	84.40836299	0.813962556
2516605495	Isolated	IIa	IIa	Methylosinus_sp._LW4	IIa_Methylosinus_sp._LW4	Methylosinus_sp._LW4	pmoC4	pmo/amo	pmoC	780	0.593589744	8.71886121	0.830769231	57.51779359	0.721882733	53.09163701	0.218591298	28.58096085	K10946	methane/ammonia monooxygenase subunit C		tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.372396405	74.66637011	0.805167746
2516605856	Isolated	IIa	IIa	Methylosinus_sp._LW4	IIa_Methylosinus_sp._LW4	Methylosinus_sp._LW4	pmoC2	pmo/amo	pmoC	777	0.588159588	7.117437722	0.833976834	60.6094306	0.783593088	87.90035587	0.252337801	56.49466192	K10946	methane/ammonia monooxygenase subunit C		tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.365415618	53.53647687	0.79007441
2516606473	Isolated	IIa	IIa	Methylosinus_sp._LW4	IIa_Methylosinus_sp._LW4	Methylosinus_sp._LW4	pmoC1_2	pmo/amo	pmoC	771	0.617380026	18.32740214	0.86381323	86.05427046	0.7536443	73.39857651	0.291450716	85.56494662	K10946	methane/ammonia monooxygenase subunit C		tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.376464073	84.40836299	0.813962556
2516605017	Isolated	IIa	IIa	Methylosinus_sp._LW4	IIa_Methylosinus_sp._LW4	Methylosinus_sp._LW4	pmoA1_1	pmo/amo	pmoA	759	0.612648221	15.88078292	0.833992095	60.65391459	0.667822446	31.31672598	0.304726418	91.14768683	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.375998268	83.22953737	0.812955427
2516605855	Isolated	IIa	IIa	Methylosinus_sp._LW4	IIa_Methylosinus_sp._LW4	Methylosinus_sp._LW4	pmoA2	pmo/amo	pmoA	771	0.607003891	13.14501779	0.86770428	88.32295374	0.752400825	72.41992883	0.247616234	52.42437722	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.380815223	90.79181495	0.823370288
2516606472	Isolated	IIa	IIa	Methylosinus_sp._LW4	IIa_Methylosinus_sp._LW4	Methylosinus_sp._LW4	pmoA1_2	pmo/amo	pmoA	759	0.612648221	15.88078292	0.833992095	60.65391459	0.667822446	31.31672598	0.304726418	91.14768683	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.375998268	83.22953737	0.812955427
2516605018	Isolated	IIa	IIa	Methylosinus_sp._LW4	IIa_Methylosinus_sp._LW4	Methylosinus_sp._LW4	pmoB1_1	pmo/amo	pmoB	1296	0.650462963	45.81850534	0.884259259	95.84074733	0.743994632	66.94839858	0.296650746	88.03380783	K10945	methane/ammonia monooxygenase subunit B		tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.386099552	95.6183274	0.834795671
2516605854	Isolated	IIa	IIa	Methylosinus_sp._LW4	IIa_Methylosinus_sp._LW4	Methylosinus_sp._LW4	pmoB2	pmo/amo	pmoB	1290	0.658139535	53.55871886	0.876744186	93.08274021	0.784904884	88.38967972	0.289492042	84.60854093	K10945	methane/ammonia monooxygenase subunit B		tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.36863071	63.81227758	0.797025843
2516606471	Isolated	IIa	IIa	Methylosinus_sp._LW4	IIa_Methylosinus_sp._LW4	Methylosinus_sp._LW4	pmoB1_2	pmo/amo	pmoB	1296	0.650462963	45.81850534	0.884259259	95.84074733	0.743994632	66.94839858	0.296650746	88.03380783	K10945	methane/ammonia monooxygenase subunit B		tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.386099552	95.6183274	0.834795671
2516604103	Isolated	IIa	IIa	Methylosinus_sp._LW4	IIa_Methylosinus_sp._LW4	Methylosinus_sp._LW4	mmoX	mmo	mmoX	1581	0.610373182	14.76868327	0.821631879	51.11209964	0.763028646	78.02491103	0.272596972	73.62099644	K16157	methane monooxygenase component A alpha chain [EC:1.14.13.25]	EC:1.14.13.25		0.354840351	23.50978648	0.767209356
2516604102	Isolated	IIa	IIa	Methylosinus_sp._LW4	IIa_Methylosinus_sp._LW4	Methylosinus_sp._LW4	mmoY	mmo	mmoY	1188	0.621212121	21.04092527	0.825757576	54.02580071	0.782849152	87.54448399	0.267561103	69.79537367	K16158	methane monooxygenase component A beta chain [EC:1.14.13.25]	EC:1.14.13.25		0.365745875	54.62633452	0.790788467
2516604100	Isolated	IIa	IIa	Methylosinus_sp._LW4	IIa_Methylosinus_sp._LW4	Methylosinus_sp._LW4	mmoZ	mmo	mmoZ	510	0.607843137	13.61209964	0.835294118	61.69928826	0.781374484	86.96619217	0.283222724	80.78291815	K16159	methane monooxygenase component A gamma chain [EC:1.14.13.25]	EC:1.14.13.25		0.378728547	88.05604982	0.818858632
2516604101	Isolated	IIa	IIa	Methylosinus_sp._LW4	IIa_Methylosinus_sp._LW4	Methylosinus_sp._LW4	mmoB	mmo	mmoB	417	0.606714628	13.01156584	0.877697842	93.61654804	0.817810281	97.08629893	0.26814559	70.28469751	K16160	methane monooxygenase regulatory protein B			0.38217701	92.34875445	0.826314643
2516604098	Isolated	IIa	IIa	Methylosinus_sp._LW4	IIa_Methylosinus_sp._LW4	Methylosinus_sp._LW4	mmoC	mmo	mmoC	1032	0.634689922	31.07206406	0.837209302	63.23398577	0.744733833	67.30427046	0.247771522	52.58007117	K16161	methane monooxygenase component C [EC:1.14.13.25]	EC:1.14.13.25		0.376914024	85.6094306	0.814935407
2516607567	Isolated	IIa	IIa	Methylosinus_sp._LW4	IIa_Methylosinus_sp._LW4	Methylosinus_sp._LW4	mxaF	mxa	mxaF	1866	0.60664523	12.94483986	0.832797428	59.45284698	0.776794171	84.65302491	0.267084112	69.48398577	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7		0.351431801	17.28202847	0.759839644
2516607570	Isolated	IIa	IIa	Methylosinus_sp._LW4	IIa_Methylosinus_sp._LW4	Methylosinus_sp._LW4	mxaI	mxa	mxaI	297	0.622895623	21.95284698	0.838383838	64.19039146	0.744388397	67.10409253	0.322393136	95.66281139	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7		0.374965959	81.00533808	0.810723446
2585028214	Isolated	IIa	IIa	Methylosinus_sp._PW1	IIa_Methylosinus_sp._PW1	Methylosinus_sp._PW1	pmoC2	pmo/amo	pmoC	777	0.584298584	8.103168156	0.83011583	62.59138911	0.754730149	75.34524777	0.273893418	66.85621446	K10946	methane/ammonia monooxygenase subunit C		tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.240985217	46.24289196	0.777800798
2585028653	Isolated	IIa	IIa	Methylosinus_sp._PW1	IIa_Methylosinus_sp._PW1	Methylosinus_sp._PW1	pmoC1_1	pmo/amo	pmoC	771	0.621271077	23.9642567	0.879377432	95.47116166	0.771090048	83.12347685	0.287591006	77.51827782	K10946	methane/ammonia monooxygenase subunit C			0.256595354	92.09991877	0.828183875
2585028751	Isolated	IIa	IIa	Methylosinus_sp._PW1	IIa_Methylosinus_sp._PW1	Methylosinus_sp._PW1	pmoC1_3	pmo/amo	pmoC	780	0.594871795	11.06823721	0.823076923	57.29082047	0.726659268	60.27619821	0.254149464	49.10641755	K10946	methane/ammonia monooxygenase subunit C			0.245610756	65.33306255	0.792730125
2585029728	Isolated	IIa	IIa	Methylosinus_sp._PW1	IIa_Methylosinus_sp._PW1	Methylosinus_sp._PW1	pmoC_2	pmo/amo	pmoC	771	0.621271077	23.9642567	0.879377432	95.47116166	0.771090048	83.12347685	0.287591006	77.51827782	K10946	methane/ammonia monooxygenase subunit C			0.256595354	92.09991877	0.828183875
2585028215	Isolated	IIa	IIa	Methylosinus_sp._PW1	IIa_Methylosinus_sp._PW1	Methylosinus_sp._PW1	pmoA2	pmo/amo	pmoA	771	0.605706874	15.17059301	0.871595331	92.54670999	0.75716775	76.5434606	0.266453679	60.47928513	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.254680671	89.45978879	0.822004068
2585028652	Isolated	IIa	IIa	Methylosinus_sp._PW1	IIa_Methylosinus_sp._PW1	Methylosinus_sp._PW1	pmoA1_1	pmo/amo	pmoA	759	0.616600791	20.95857027	0.845849802	76.32006499	0.695928475	46.75060926	0.326016478	93.86677498	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3		0.252231747	84.97156783	0.814099953
2585029727	Isolated	IIa	IIa	Methylosinus_sp._PW1	IIa_Methylosinus_sp._PW1	Methylosinus_sp._PW1	pmoA1_2	pmo/amo	pmoA	759	0.617918314	21.83184403	0.849802372	79.28513404	0.70432215	50.22339561	0.328782847	94.45572705	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3		0.252775539	85.98700244	0.81585509
2585028216	Isolated	IIa	IIa	Methylosinus_sp._PW1	IIa_Methylosinus_sp._PW1	Methylosinus_sp._PW1	pmoB2	pmo/amo	pmoB	1290	0.657364341	57.37205524	0.874418605	93.60276198	0.773133848	84.13891145	0.30520982	87.18521527	K10945	methane/ammonia monooxygenase subunit B		tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.251341737	83.28594639	0.811227367
2585028651	Isolated	IIa	IIa	Methylosinus_sp._PW1	IIa_Methylosinus_sp._PW1	Methylosinus_sp._PW1	pmoB1_1	pmo/amo	pmoB	1296	0.649691358	49.55320877	0.884259259	96.85215272	0.756655195	76.21852153	0.328817303	94.49634444	K10945	methane/ammonia monooxygenase subunit B			0.263189834	97.38017872	0.849468134
2585029726	Isolated	IIa	IIa	Methylosinus_sp._PW1	IIa_Methylosinus_sp._PW1	Methylosinus_sp._PW1	pmoB1_2	pmo/amo	pmoB	1296	0.650462963	50.48740861	0.886574074	97.33956133	0.76009491	78.10722989	0.328986273	94.53696182	K10945	methane/ammonia monooxygenase subunit B			0.263518331	97.48172218	0.850528387
2585031364	Isolated	IIa	IIa	Methylosinus_sp._PW1	IIa_Methylosinus_sp._PW1	Methylosinus_sp._PW1	mmoX	mmo	mmoX	1581	0.617330803	21.3850528	0.838709677	70.26807474	0.765486146	80.99106418	0.29648164	82.85946385	K16157	methane monooxygenase component A alpha chain [EC:1.14.13.25]	EC:1.14.13.25		0.238513715	36.90089358	0.769823809
2585031363	Isolated	IIa	IIa	Methylosinus_sp._PW1	IIa_Methylosinus_sp._PW1	Methylosinus_sp._PW1	mmoY	mmo	mmoY	1188	0.622053872	24.79691308	0.828282828	61.25101543	0.786186212	89.90658002	0.280309619	71.99431357	K16158	methane monooxygenase component A beta chain [EC:1.14.13.25]	EC:1.14.13.25		0.24327276	55.9301381	0.785184042
2585031361	Isolated	IIa	IIa	Methylosinus_sp._PW1	IIa_Methylosinus_sp._PW1	Methylosinus_sp._PW1	mmoZ	mmo	mmoZ	510	0.607843137	16.28757108	0.835294118	67.7904143	0.790465361	91.34849716	0.318890157	91.89683184	K16159	methane monooxygenase component A gamma chain [EC:1.14.13.25]	EC:1.14.13.25		0.245767244	66.00324939	0.793235205
2585031362	Isolated	IIa	IIa	Methylosinus_sp._PW1	IIa_Methylosinus_sp._PW1	Methylosinus_sp._PW1	mmoB	mmo	mmoB	417	0.606714628	15.80016247	0.877697842	95.06498781	0.823109925	97.80666125	0.281260905	73.00974817	K16160	methane monooxygenase regulatory protein B			0.256994892	92.58732738	0.829473418
2585031359	Isolated	IIa	IIa	Methylosinus_sp._PW1	IIa_Methylosinus_sp._PW1	Methylosinus_sp._PW1	mmoC	mmo	mmoC	1032	0.629844961	30.95044679	0.816860465	53.0869212	0.745864136	69.90251828	0.240824865	36.96181966	K16161	methane monooxygenase component C [EC:1.14.13.25]	EC:1.14.13.25		0.24164215	49.12672624	0.779921105
2585030104	Isolated	IIa	IIa	Methylosinus_sp._PW1	IIa_Methylosinus_sp._PW1	Methylosinus_sp._PW1	mxaF	mxa	mxaF	1866	0.608788853	16.754671	0.834405145	66.754671	0.781828407	88.09910642	0.275947698	68.54183591	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7		0.244755659	61.92120227	0.789970228
2585030101	Isolated	IIa	IIa	Methylosinus_sp._PW1	IIa_Methylosinus_sp._PW1	Methylosinus_sp._PW1	mxaI	mxa	mxaI	297	0.599326599	12.57108042	0.777777778	30.4021121	0.694677198	46.22258327	0.314766535	90.69861901	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7		0.243199706	55.56458164	0.784948252
2745471216	Isolated	IIa	IIa	Methylosinus_sp._R-45379	IIa_Methylosinus_sp._R-45379	Methylosinus_sp._R-45379	pmoC1_1	pmo/amo	pmoC	771	0.616083009	21.84293194	0.871595331	94.21989529	0.746617694	71.7486911	0.303193111	85.44502618	K10946	methane/ammonia monooxygenase subunit C			0.78265297	86.61780105	0.827340004
2745472122	Isolated	IIa	IIa	Methylosinus_sp._R-45379	IIa_Methylosinus_sp._R-45379	Methylosinus_sp._R-45379	pxmC	pxm	pxmC	777	0.548262548	3.581151832	0.675675676	8.104712042	0.501467308	7.518324607	0.175754158	4.397905759	K10946	methane/ammonia monooxygenase subunit C			0.719212063	6.827225131	0.76027682
2745472131	Isolated	IIa	IIa	Methylosinus_sp._R-45379	IIa_Methylosinus_sp._R-45379	Methylosinus_sp._R-45379	pmoC1_2	pmo/amo	pmoC	789	0.571609632	6.157068063	0.771863118	29.19371728	0.615813318	23.60209424	0.222190393	23.85340314	K10946	methane/ammonia monooxygenase subunit C			0.75249353	35.76963351	0.795458554
2745473416	Isolated	IIa	IIa	Methylosinus_sp._R-45379	IIa_Methylosinus_sp._R-45379	Methylosinus_sp._R-45379	pmoC2	pmo/amo	pmoC	777	0.579150579	7.790575916	0.810810811	51.37172775	0.72881829	61.82198953	0.257777455	51.28795812	K10946	methane/ammonia monooxygenase subunit C		tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.74152147	21.02617801	0.783860024
2745471217	Isolated	IIa	IIa	Methylosinus_sp._R-45379	IIa_Methylosinus_sp._R-45379	Methylosinus_sp._R-45379	pmoA1_1	pmo/amo	pmoA	759	0.616600791	22.28272251	0.845849802	79.09947644	0.68990024	43.4973822	0.331726447	95.03664921	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3		0.779230206	82.70157068	0.82372181
2745472124	Isolated	IIa	IIa	Methylosinus_sp._R-45379	IIa_Methylosinus_sp._R-45379	Methylosinus_sp._R-45379	pxmA	pxm	pxmA	753	0.545816733	3.392670157	0.693227092	10.42931937	0.503337917	7.643979058	0.158655339	1.842931937	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3		0.717891013	6.45026178	0.758880342
2745473417	Isolated	IIa	IIa	Methylosinus_sp._R-45379	IIa_Methylosinus_sp._R-45379	Methylosinus_sp._R-45379	pmoA2	pmo/amo	pmoA	771	0.610894942	19.01570681	0.883268482	97.48691099	0.78469639	90.34554974	0.26845953	60.12565445	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.784047987	87.91623037	0.828814671
2745471218	Isolated	IIa	IIa	Methylosinus_sp._R-45379	IIa_Methylosinus_sp._R-45379	Methylosinus_sp._R-45379	pmoB1_1	pmo/amo	pmoB	1296	0.647376543	47.07853403	0.881944444	97.15183246	0.765386953	82.15706806	0.33265062	95.22513089	K10945	methane/ammonia monooxygenase subunit B			0.803267455	98.42931937	0.849131511
2745472123	Isolated	IIa	IIa	Methylosinus_sp._R-45379	IIa_Methylosinus_sp._R-45379	Methylosinus_sp._R-45379	pxmB	pxm	pxmB	1245	0.585542169	9.507853403	0.701204819	11.72774869	0.548842913	12.85863874	0.227114688	27.35078534	K10945	methane/ammonia monooxygenase subunit B			0.728237684	10.51308901	0.769817775
2745473418	Isolated	IIa	IIa	Methylosinus_sp._R-45379	IIa_Methylosinus_sp._R-45379	Methylosinus_sp._R-45379	pmoB2	pmo/amo	pmoB	1290	0.652713178	52.79581152	0.865116279	91.53926702	0.767085336	83.09947644	0.308864562	88.14659686	K10945	methane/ammonia monooxygenase subunit B		tblastn against pmoCAB2_pmoCAB1 of SC2 strain	0.776614831	79.26701571	0.820957106
2745472634	Isolated	IIa	IIa	Methylosinus_sp._R-45379	IIa_Methylosinus_sp._R-45379	Methylosinus_sp._R-45379	mmoX	mmo	mmoX	1581	0.617963314	23.01570681	0.840607211	74.9947644	0.758355868	78.84816754	0.299147241	82.9947644	K16157	methane monooxygenase component A alpha chain [EC:1.14.13.25]	EC:1.14.13.25		0.766885445	62.30366492	0.810672202
2745472633	Isolated	IIa	IIa	Methylosinus_sp._R-45379	IIa_Methylosinus_sp._R-45379	Methylosinus_sp._R-45379	mmoY	mmo	mmoY	1188	0.62037037	24.35602094	0.823232323	60.79581152	0.781838896	89.44502618	0.288533898	76.10471204	K16158	methane monooxygenase component A beta chain [EC:1.14.13.25]	EC:1.14.13.25		0.759946528	48.20942408	0.803337095
2745472631	Isolated	IIa	IIa	Methylosinus_sp._R-45379	IIa_Methylosinus_sp._R-45379	Methylosinus_sp._R-45379	mmoZ	mmo	mmoZ	510	0.601960784	14.70157068	0.817647059	56.64921466	0.758080482	78.68062827	0.308290166	87.91623037	K16159	methane monooxygenase component A gamma chain [EC:1.14.13.25]	EC:1.14.13.25		0.769524792	67.18324607	0.813462248
2745472632	Isolated	IIa	IIa	Methylosinus_sp._R-45379	IIa_Methylosinus_sp._R-45379	Methylosinus_sp._R-45379	mmoB	mmo	mmoB	417	0.594724221	12.14659686	0.870503597	93.90575916	0.838227024	99.51832461	0.300203821	83.66492147	K16160	methane monooxygenase regulatory protein B			0.782830993	86.82722513	0.827528191
2745472629	Isolated	IIa	IIa	Methylosinus_sp._R-45379	IIa_Methylosinus_sp._R-45379	Methylosinus_sp._R-45379	mmoC	mmo	mmoC	1032	0.631782946	33.61256545	0.825581395	62.76439791	0.753892766	76.58638743	0.264190822	56.5026178	K16161	methane monooxygenase component C [EC:1.14.13.25]	EC:1.14.13.25		0.778163	81.36125654	0.82259367
2745472053	Isolated	IIa	IIa	Methylosinus_sp._R-45379	IIa_Methylosinus_sp._R-45379	Methylosinus_sp._R-45379	mxaF	mxa	mxaF	1866	0.609860665	18.47120419	0.840836013	75.32984293	0.782813801	89.7382199	0.290009508	77.04712042	K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7		0.76195275	52.2513089	0.805457866
2745472056	Isolated	IIa	IIa	Methylosinus_sp._R-45379	IIa_Methylosinus_sp._R-45379	Methylosinus_sp._R-45379	mxaI	mxa	mxaI	297	0.612794613	20.06282723	0.808080808	49.27748691	0.695920074	45.9895288	0.333455465	95.35078534	K14029	methanol dehydrogenase (cytochrome c) subunit 2 [EC:1.1.2.7]	EC:1.1.2.7		0.768340121	64.96335079	0.812209936
2507406432	Isolated	IIa	IIa	Methylosinus_trichosporium_OB3b	IIa_Methylosinus_trichosporium_OB3b	Methylosinus_trichosporium_OB3b	pmoC1_1	pmo/amo	pmoC	771	0.62386511	18.08231173	0.871595331	82.96847636	0.741093456	66.90017513	0.344172277	93.25744308	K10946	methane/ammonia monooxygenase subunit C			0.406600453	94.65849387	0.855631788
2507407080	Isolated	IIa	IIa	Methylosinus_trichosporium_OB3b	IIa_Methylosinus_trichosporium_OB3b	Methylosinus_trichosporium_OB3b	pmoC1_3	pmo/amo	pmoC	777	0.619047619	16.02451839	0.884169884	91.02451839	0.80322213	94.92119089	0.284926414	60.57355517	K10946	methane/ammonia monooxygenase subunit C			0.398275156	85.68301226	0.838112407
2507408856	Isolated	IIa	IIa	Methylosinus_trichosporium_OB3b	IIa_Methylosinus_trichosporium_OB3b	Methylosinus_trichosporium_OB3b	pmoC1_2	pmo/amo	pmoC	771	0.62386511	18.08231173	0.871595331	82.96847636	0.741093456	66.90017513	0.344172277	93.25744308	K10946	methane/ammonia monooxygenase subunit C			0.406600453	94.65849387	0.855631788
2507406431	Isolated	IIa	IIa	Methylosinus_trichosporium_OB3b	IIa_Methylosinus_trichosporium_OB3b	Methylosinus_trichosporium_OB3b	pmoA1_1	pmo/amo	pmoA	759	0.617918314	15.38966725	0.865612648	77.80210158	0.72142793	56.32661996	0.385546815	98.64273205	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3		0.400055829	88.35376532	0.841859575
2507408857	Isolated	IIa	IIa	Methylosinus_trichosporium_OB3b	IIa_Methylosinus_trichosporium_OB3b	Methylosinus_trichosporium_OB3b	pmoA1_2	pmo/amo	pmoA	759	0.617918314	15.38966725	0.865612648	77.80210158	0.721904263	56.65499124	0.37874604	98.24868651	K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3		0.399597133	87.71891419	0.840894315
2507406430	Isolated	IIa	IIa	Methylosinus_trichosporium_OB3b	IIa_Methylosinus_trichosporium_OB3b	Methylosinus_trichosporium_OB3b	pmoB1_1	pmo/amo	pmoB	1296	0.648148148	35.26707531	0.87037037	81.89579685	0.77516618	85.48598949	0.344255236	93.34500876	K10945	methane/ammonia monooxygenase subunit B			0.409132412	96.1033275	0.860959929
